nctId,Cluster,PCA1,PCA2,Combined_Text,Top_10_words_text
nct06684262,4,-0.0867917234440939,0.14964672746573546,recovery intraperitoneal infiltration erector cholecystectomy quality anesthetic postoperative laparoscopic spinae,"recovery, intraperitoneal, infiltration, erector, cholecystectomy, quality, anesthetic, postoperative, laparoscopic, spinae"
nct06574711,1,0.07959371146491376,-0.011221023673403033,yogurt oil palm consumption yogurts inchi javeriana sacha svf pontificia,"yogurt, oil, palm, consumption, yogurts, inchi, javeriana, sacha, svf, pontificia"
nct06518772,6,-0.06200968704810658,-0.047869956716107984,dilation soles cm feet cervical labor hot vas cumhuriyet application,"dilation, soles, cm, feet, cervical, labor, hot, vas, cumhuriyet, application"
nct06481189,8,0.32492441991769194,-0.02559190518925593,086 drug gnr ilaris reference administration study canakinumab pharmacodynamics art,"086, drug, gnr, ilaris, reference, administration, study, canakinumab, pharmacodynamics, art"
nct06708546,1,-0.007529900932245156,-0.07523058798097979,rnns 59 children nutritional empowerment height picky micronutrients supplementation months,"rnns, 59, children, nutritional, empowerment, height, picky, micronutrients, supplementation, months"
nct06598995,3,-0.06110223292602487,0.00762903601387313,trunatomy tn prime file latero ohcm shifting load dswi mb,"trunatomy, tn, prime, file, latero, ohcm, shifting, load, dswi, mb"
nct06573879,2,-0.07470171279124187,-0.0675906534968968,muscle architecture eccentric surae muscles triceps pennation architectural fibers strength,"muscle, architecture, eccentric, surae, muscles, triceps, pennation, architectural, fibers, strength"
nct06566287,0,-0.03442962418836947,0.06570489133734164,ideals socket shield epidural autogenous fatigue visual appearance implant discuss,"ideals, socket, shield, epidural, autogenous, fatigue, visual, appearance, implant, discuss"
nct06618066,1,-0.038683539875619455,-0.01715253586349793,preferences decision prefer making cps child parents doctor cancer humidification,"preferences, decision, prefer, making, cps, child, parents, doctor, cancer, humidification"
nct06648993,6,-0.014321541496836983,-0.10369545905750414,awareness pregnancies gestational body kto egyption karatay rennes activity pregnant,"awareness, pregnancies, gestational, body, kto, egyption, karatay, rennes, activity, pregnant"
nct06677333,1,0.022529042514691667,-0.03139814241999022,protein fecal allantoin dietary supplement taken quadrilateral gut metabolites last,"protein, fecal, allantoin, dietary, supplement, taken, quadrilateral, gut, metabolites, last"
nct06508398,3,-0.0006351248259839048,0.010120916179214744,hais pathogens isolates ukraine antimicrobial species strains thiazolidinone identification derivatives,"hais, pathogens, isolates, ukraine, antimicrobial, species, strains, thiazolidinone, identification, derivatives"
nct06622499,3,0.05833728089211091,0.042561411561928414,infusion celsius ringer lvef esbjerg fluids lactate map degrees coil,"infusion, celsius, ringer, lvef, esbjerg, fluids, lactate, map, degrees, coil"
nct06712953,1,-0.09520448979730733,-0.16042181912762732,students extremity standardized judo kenalog peer examinations usp xylocaine skills,"students, extremity, standardized, judo, kenalog, peer, examinations, usp, xylocaine, skills"
nct06463145,1,0.06811746091511885,-0.1087214654106707,extract anxiolytic botanical ame anxiety ham placebo mood sleep stress,"extract, anxiolytic, botanical, ame, anxiety, ham, placebo, mood, sleep, stress"
nct06689462,3,-0.0006006432575324065,0.13330884940023457,mcxi nact neoadjuvant chemotherapy gastric locally cancer appraisal lva ct2,"mcxi, nact, neoadjuvant, chemotherapy, gastric, locally, cancer, appraisal, lva, ct2"
nct06531889,4,-0.04312221484350413,0.018406663931426318,shoulder core acibadem stabilization fycompa sis impingement nprs whose 10mg,"shoulder, core, acibadem, stabilization, fycompa, sis, impingement, nprs, whose, 10mg"
nct06543875,1,-0.006300966729665248,-0.05214043964206532,weight guiana french incarceration gain prison overweight obesity incarcerated variation,"weight, guiana, french, incarceration, gain, prison, overweight, obesity, incarcerated, variation"
nct06432595,2,-0.055040566043249785,-0.14498048023414675,irt trt balance canoeists kayak core athletic performance resistance training,"irt, trt, balance, canoeists, kayak, core, athletic, performance, resistance, training"
nct06475872,7,0.24932855210192426,-0.04883747554153834,rosuvastatin hanlim pharm calcium individuals crestor tablet ltd crecheck co,"rosuvastatin, hanlim, pharm, calcium, individuals, crestor, tablet, ltd, crecheck, co"
nct06708624,7,0.22324548608520747,-0.022138202626479624,icf ranibizumab fyb201 signing study ocular subject administration exercises must,"icf, ranibizumab, fyb201, signing, study, ocular, subject, administration, exercises, must"
nct06407895,2,-0.08659443178257525,-0.2217978552516337,stand balance fitness children limb proprioceptive lower ds leg chair,"stand, balance, fitness, children, limb, proprioceptive, lower, ds, leg, chair"
nct06697769,6,-0.04666575232838471,-0.13822170326805985,breastfeeding prenatal self reality virtual efficacy motivation scale experience glasses,"breastfeeding, prenatal, self, reality, virtual, efficacy, motivation, scale, experience, glasses"
nct06657417,5,-0.061353419338476455,0.0417587863011689,intubation laryngoscopy tracheal larynguide video airway anaesthetists laryngoscopes schulthess icbt,"intubation, laryngoscopy, tracheal, larynguide, video, airway, anaesthetists, laryngoscopes, schulthess, icbt"
nct06512766,3,-0.003263036381282842,0.047806441690083815,ffa lpp alopecia hair cicatricial erasmus trichoscopic fibrosing planopilaris response,"ffa, lpp, alopecia, hair, cicatricial, erasmus, trichoscopic, fibrosing, planopilaris, response"
nct06454825,3,-0.014466921267841997,0.05346590877393838,ponv antiemetic granisetron metoclopramide nausea orthognathic vomiting hemodialysis exercise postoperative,"ponv, antiemetic, granisetron, metoclopramide, nausea, orthognathic, vomiting, hemodialysis, exercise, postoperative"
nct06426017,1,0.03750162066943709,-0.02746315371884817,fto rs9939609 hypocaloric body ghrelin glycation polymorphism gene protein weight,"fto, rs9939609, hypocaloric, body, ghrelin, glycation, polymorphism, gene, protein, weight"
nct06465797,3,-0.023385878608444724,0.0063781372281032905,bronchoscopy csf ambu hu3f8 gm cycles resistance bronchoscopes temozolomide naxitamab,"bronchoscopy, csf, ambu, hu3f8, gm, cycles, resistance, bronchoscopes, temozolomide, naxitamab"
nct06487676,2,-0.05664013291080009,-0.02565558263896611,toe transfers amputations hand replantation finger validated proms functional nourishing,"toe, transfers, amputations, hand, replantation, finger, validated, proms, functional, nourishing"
nct06589284,3,0.04876281162728528,0.05325638183711761,glue lines radial suture arterial octyl christus cyanoacrylate catheter line,"glue, lines, radial, suture, arterial, octyl, christus, cyanoacrylate, catheter, line"
nct06640634,4,-0.03602588218883226,0.03410825887932288,tdcs pdph lp headache puncture anodal m1 stimulation csf pain,"tdcs, pdph, lp, headache, puncture, anodal, m1, stimulation, csf, pain"
nct06714487,2,-0.03796739012290946,-0.0698844379148662,cognitive neuropsychological rrms spms stimulation patients games sclerosis virgili wais,"cognitive, neuropsychological, rrms, spms, stimulation, patients, games, sclerosis, virgili, wais"
nct06425458,1,-0.02525388031813582,-0.07103904674611108,leadership homelessness youth transitioning program team guide tyoh identity capital,"leadership, homelessness, youth, transitioning, program, team, guide, tyoh, identity, capital"
nct06549738,1,0.01091299883377273,-0.004122032875574368,lympha lipedema press pants tissue sat ipcd gsv compression fascia,"lympha, lipedema, press, pants, tissue, sat, ipcd, gsv, compression, fascia"
nct06559488,3,-0.021562226215648617,0.049156344416938315,vh vitreous hemorrhage ivb vitrectomy po diabetic intravitreal comfortneo bevacizumab,"vh, vitreous, hemorrhage, ivb, vitrectomy, po, diabetic, intravitreal, comfortneo, bevacizumab"
nct06650917,3,-0.026698819672144252,-0.011480311765801875,beans acupoint asthma pressing massage ear fvc remission tcm001 forced,"beans, acupoint, asthma, pressing, massage, ear, fvc, remission, tcm001, forced"
nct06578832,1,-0.02078541955279757,-0.01343153628961847,ckd dde children activator mgi icdas dft oral urea salivary,"ckd, dde, children, activator, mgi, icdas, dft, oral, urea, salivary"
nct06514638,3,-0.031862314577942974,0.03469141057301215,mtrp medialis vastus painful mathematical ultrasound computational mtr point images,"mtrp, medialis, vastus, painful, mathematical, ultrasound, computational, mtr, point, images"
nct06476600,4,-0.04401195779779591,0.08105762461288404,ofa opioid qor anaesthesia recovery oa opioids pne 15 ward,"ofa, opioid, qor, anaesthesia, recovery, oa, opioids, pne, 15, ward"
nct06543901,3,-0.049701350971512945,0.025077446395428117,mipo thomas submuscular plate splint femur fracture conservative fixation healing,"mipo, thomas, submuscular, plate, splint, femur, fracture, conservative, fixation, healing"
nct06678607,8,0.174853744805026,-0.024651705663155235,pneumococcal pcv24 valent vaccine reinovax polysaccharide biologics conjugate asplenia ltd,"pneumococcal, pcv24, valent, vaccine, reinovax, polysaccharide, biologics, conjugate, asplenia, ltd"
nct06559423,6,0.0232132565550008,0.009340580370663713,incontinence hits ui laser urinary yag er improvement ablative vaginal,"incontinence, hits, ui, laser, urinary, yag, er, improvement, ablative, vaginal"
nct06413394,1,-0.06988339865160563,-0.06905882127064379,environmental empathy ethics reality virtual nurses ardahan awareness supported education,"environmental, empathy, ethics, reality, virtual, nurses, ardahan, awareness, supported, education"
nct06706024,2,0.008884396360944707,-0.08493261407055552,triflow dairy hemodialysis stage exercise device breathing breath products respiratory,"triflow, dairy, hemodialysis, stage, exercise, device, breathing, breath, products, respiratory"
nct06416124,1,-0.029222437075442368,-0.016488130987917484,anthropometric athletes mexican olympic track elite fractionation field composition ross,"anthropometric, athletes, mexican, olympic, track, elite, fractionation, field, composition, ross"
nct06687850,1,-0.059902863427692965,-0.06510404691182492,pnf canine prosocial aat animal assisted behavior sessions d2 fayetteville,"pnf, canine, prosocial, aat, animal, assisted, behavior, sessions, d2, fayetteville"
nct06487390,1,-0.022592468770602298,-0.07758821692912084,prep feasibility alabama oct acd hiv sti train training pro,"prep, feasibility, alabama, oct, acd, hiv, sti, train, training, pro"
nct06733506,1,0.005697601533865741,-0.045878582267818824,inject ssti swabbing skin chlorhexidine pwid chicago soft dry illinois,"inject, ssti, swabbing, skin, chlorhexidine, pwid, chicago, soft, dry, illinois"
nct06537635,1,-0.002609298708019526,-0.08032675459809532,cubii elliptical compact kaizo mentoring seated workshop satisfaction vital csat,"cubii, elliptical, compact, kaizo, mentoring, seated, workshop, satisfaction, vital, csat"
nct06469684,1,0.033275213239925744,-0.06620275157512054,mammogram mosque mosques malay religious singapore session recruitment breast mammobus,"mammogram, mosque, mosques, malay, religious, singapore, session, recruitment, breast, mammobus"
nct06553703,1,-0.07525654292026428,-0.15468734680000837,somatic flexibility students psychological acceptance avoidance symptoms nursing stress commitment,"somatic, flexibility, students, psychological, acceptance, avoidance, symptoms, nursing, stress, commitment"
nct06544759,1,-0.021776893485935325,-0.058409813755825185,organ donation intentions messages attitudes donors knowledge questionnaire cfa students,"organ, donation, intentions, messages, attitudes, donors, knowledge, questionnaire, cfa, students"
nct06550271,1,-0.00583130140876447,0.038823886481366136,rapamycin compounded agelessrx generic bioavailability relative define normative biolase esp,"rapamycin, compounded, agelessrx, generic, bioavailability, relative, define, normative, biolase, esp"
nct06464211,1,-0.10070840566353233,-0.21579060510148984,anxiety future students counseling family mindfulness cbt program silicate chew,"anxiety, future, students, counseling, family, mindfulness, cbt, program, silicate, chew"
nct06514924,1,-0.010510400961931215,-0.07842066279553761,tk2002 ses height growth sds turkish istanbul secular students young,"tk2002, ses, height, growth, sds, turkish, istanbul, secular, students, young"
nct06444555,1,-0.00539534631439474,-0.01623269498526693,adolescent girls acceptability supplementations nutrient micronutrient supplements adequacy gaps mmn,"adolescent, girls, acceptability, supplementations, nutrient, micronutrient, supplements, adequacy, gaps, mmn"
nct06717607,3,-0.0295940539879722,0.05331371529408214,toric iol cylinder genes variants pathogenic oyeklinikk low acuity ifocus,"toric, iol, cylinder, genes, variants, pathogenic, oyeklinikk, low, acuity, ifocus"
nct06407557,1,-0.015226554467614216,-0.0979607751290196,older adults swansea researcher projects recruitment neath recruit bridgend talbot,"older, adults, swansea, researcher, projects, recruitment, neath, recruit, bridgend, talbot"
nct06496269,3,-0.019750227975678485,0.04209108246214943,microvascular banff phenotypes inflammation allograft classification kidney transplant rejection 2022,"microvascular, banff, phenotypes, inflammation, allograft, classification, kidney, transplant, rejection, 2022"
